type    ,sharpening ,windowSize ,neighbourhood ,buckets ,histnormalise ,k-nearest ,auc                ,precision          ,recall
scatter ,direct     ,         1 ,euclidean     ,    150 ,column        ,        5 ,0.8571428571428572 ,1.0                ,0.7142857142857143
scatter ,direct     ,         1 ,euclidean     ,    150 ,column        ,        6 ,0.8571428571428572 ,1.0                ,0.7142857142857143
scatter ,direct     ,         1 ,euclidean     ,     30 ,row           ,        2 ,0.8571428571428572 ,1.0                ,0.7142857142857143
scatter ,direct     ,         1 ,euclidean     ,     30 ,row           ,        3 ,0.9285714285714286 ,1.0                ,0.8571428571428571
scatter ,direct     ,         1 ,euclidean     ,     30 ,row           ,        4 ,0.9285714285714286 ,1.0                ,0.8571428571428571
scatter ,direct     ,         1 ,euclidean     ,     30 ,row           ,        5 ,0.9285714285714286 ,1.0                ,0.8571428571428571
scatter ,direct     ,         1 ,euclidean     ,     30 ,row           ,        6 ,0.9285714285714286 ,1.0                ,0.8571428571428571
scatter ,direct     ,         1 ,euclidean     ,     60 ,row           ,        2 ,0.8571428571428572 ,1.0                ,0.7142857142857143
scatter ,direct     ,         1 ,euclidean     ,     60 ,row           ,        3 ,0.9285714285714286 ,1.0                ,0.8571428571428571
scatter ,direct     ,         1 ,euclidean     ,     60 ,row           ,        4 ,0.9285714285714286 ,1.0                ,0.8571428571428571
scatter ,direct     ,         1 ,euclidean     ,     60 ,row           ,        5 ,0.9285714285714286 ,1.0                ,0.8571428571428571
scatter ,direct     ,         1 ,euclidean     ,     60 ,row           ,        6 ,0.9285714285714286 ,1.0                ,0.8571428571428571
scatter ,direct     ,         1 ,euclidean     ,     90 ,row           ,        2 ,0.8571428571428572 ,1.0                ,0.7142857142857143
scatter ,direct     ,         1 ,euclidean     ,     90 ,row           ,        3 ,0.9285714285714286 ,1.0                ,0.8571428571428571
scatter ,direct     ,         1 ,euclidean     ,     90 ,row           ,        4 ,0.9285714285714286 ,1.0                ,0.8571428571428571
scatter ,direct     ,         1 ,euclidean     ,     90 ,row           ,        5 ,0.9285714285714286 ,1.0                ,0.8571428571428571
scatter ,direct     ,         1 ,euclidean     ,     90 ,row           ,        6 ,0.9285714285714286 ,1.0                ,0.8571428571428571
scatter ,direct     ,         1 ,euclidean     ,    120 ,row           ,        2 ,0.8571428571428572 ,1.0                ,0.7142857142857143
scatter ,direct     ,         1 ,euclidean     ,    120 ,row           ,        3 ,0.9285714285714286 ,1.0                ,0.8571428571428571
scatter ,direct     ,         1 ,euclidean     ,    120 ,row           ,        4 ,0.9285714285714286 ,1.0                ,0.8571428571428571
scatter ,direct     ,         1 ,euclidean     ,    120 ,row           ,        5 ,0.9285714285714286 ,1.0                ,0.8571428571428571
scatter ,direct     ,         1 ,euclidean     ,    120 ,row           ,        6 ,0.9285714285714286 ,1.0                ,0.8571428571428571
scatter ,direct     ,         1 ,euclidean     ,    150 ,row           ,        2 ,0.8571428571428572 ,1.0                ,0.7142857142857143
scatter ,direct     ,         1 ,euclidean     ,    150 ,row           ,        3 ,0.9285714285714286 ,1.0                ,0.8571428571428571
scatter ,direct     ,         1 ,euclidean     ,    150 ,row           ,        4 ,0.9285714285714286 ,1.0                ,0.8571428571428571
scatter ,direct     ,         1 ,euclidean     ,    150 ,row           ,        5 ,0.9285714285714286 ,1.0                ,0.8571428571428571
scatter ,direct     ,         1 ,euclidean     ,    150 ,row           ,        6 ,0.9285714285714286 ,1.0                ,0.8571428571428571
scatter ,direct     ,         3 ,grid          ,     30 ,none          ,        2 ,0.9022556390977445 ,0.8571428571428571 ,0.8571428571428571
scatter ,direct     ,         3 ,grid          ,     30 ,none          ,        3 ,0.9285714285714286 ,1.0                ,0.8571428571428571
scatter ,direct     ,         3 ,grid          ,     30 ,none          ,        4 ,0.9285714285714286 ,1.0                ,0.8571428571428571
scatter ,direct     ,         3 ,grid          ,     30 ,none          ,        5 ,0.9285714285714286 ,1.0                ,0.8571428571428571
scatter ,direct     ,         3 ,grid          ,     30 ,none          ,        6 ,0.9285714285714286 ,1.0                ,0.8571428571428571
scatter ,direct     ,         3 ,grid          ,     60 ,none          ,        2 ,0.9022556390977445 ,0.8571428571428571 ,0.8571428571428571
scatter ,direct     ,         3 ,grid          ,     60 ,none          ,        3 ,0.9022556390977445 ,0.8571428571428571 ,0.8571428571428571
scatter ,direct     ,         3 ,grid          ,     60 ,none          ,        4 ,0.9022556390977445 ,0.8571428571428571 ,0.8571428571428571
scatter ,direct     ,         3 ,grid          ,     60 ,none          ,        5 ,0.9022556390977445 ,0.8571428571428571 ,0.8571428571428571
scatter ,direct     ,         3 ,grid          ,     60 ,none          ,        6 ,0.9022556390977445 ,0.8571428571428571 ,0.8571428571428571
scatter ,direct     ,         3 ,grid          ,     90 ,none          ,        2 ,0.9022556390977445 ,0.8571428571428571 ,0.8571428571428571
scatter ,direct     ,         3 ,grid          ,     90 ,none          ,        3 ,0.9022556390977445 ,0.8571428571428571 ,0.8571428571428571
scatter ,direct     ,         3 ,grid          ,     90 ,none          ,        4 ,0.9022556390977445 ,0.8571428571428571 ,0.8571428571428571
